hipporag_doc_id,idx,canonical_target,repo,file,line,class,method,logger,level,template
d8a36dde-5a8c-5f4c-a757-49211ae7c687,371,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractMembershipManager.java:835,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractMembershipManager.java,835,org.apache.kafka.clients.consumer.internals.AbstractMembershipManager,org.apache.kafka.clients.consumer.internals.AbstractMembershipManager#maybeReconcile(boolean),log,trace,Ignoring reconciliation attempt. Another reconciliation is already in progress. 
c078acc3-0b5d-5144-a852-2de1ee7be2d3,372,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractMembershipManager.java:846,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractMembershipManager.java,846,org.apache.kafka.clients.consumer.internals.AbstractMembershipManager,org.apache.kafka.clients.consumer.internals.AbstractMembershipManager#maybeReconcile(boolean),log,debug,"There are unresolved partitions, and the resolvable fragment of the target assignment {} is equal to the current "
76160175-42bc-5de6-bdfe-6744c185f197,373,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractMembershipManager.java:874,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractMembershipManager.java,874,org.apache.kafka.clients.consumer.internals.AbstractMembershipManager,org.apache.kafka.clients.consumer.internals.AbstractMembershipManager#maybeReconcile(boolean),log,info,Reconciling assignment with local epoch {} 
6eb02d74-9de0-51e6-946b-6605b9544c32,374,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractMembershipManager.java:904,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractMembershipManager.java,904,org.apache.kafka.clients.consumer.internals.AbstractMembershipManager,org.apache.kafka.clients.consumer.internals.AbstractMembershipManager#maybeReconcile(boolean),log,error,Auto-commit request before reconciling new assignment failed. 
39e6ef88-233b-588e-9499-b4bea53a987b,375,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractMembershipManager.java:907,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractMembershipManager.java,907,org.apache.kafka.clients.consumer.internals.AbstractMembershipManager,org.apache.kafka.clients.consumer.internals.AbstractMembershipManager#maybeReconcile(boolean),log,debug,Auto-commit before reconciling new assignment completed successfully.
1163c03f-5ed9-5401-b451-bd2a2aa75f2d,376,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractMembershipManager.java:916,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractMembershipManager.java,916,org.apache.kafka.clients.consumer.internals.AbstractMembershipManager,org.apache.kafka.clients.consumer.internals.AbstractMembershipManager#maybeReconcile(boolean),log,error,Reconciliation failed.
9581f4a1-665d-50db-8ea5-86ddbf4843e8,377,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractMembershipManager.java:964,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractMembershipManager.java,964,org.apache.kafka.clients.consumer.internals.AbstractMembershipManager,"org.apache.kafka.clients.consumer.internals.AbstractMembershipManager#revokeAndAssign(LocalAssignment, TopicIdPartitionSet, SortedSet<TopicPartition>, SortedSet<TopicPartition>)",log,error,Reconciliation failed.
0d142a39-08cc-5a24-bc83-90e133ed4439,378,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractMembershipManager.java:992,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractMembershipManager.java,992,org.apache.kafka.clients.consumer.internals.AbstractMembershipManager,org.apache.kafka.clients.consumer.internals.AbstractMembershipManager#maybeAbortReconciliation(),log,info,Interrupting reconciliation that is not relevant anymore because {}
f4cbf85e-99d8-5c15-bd07-4ee214afcf22,379,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractMembershipManager.java:1088,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractMembershipManager.java,1088,org.apache.kafka.clients.consumer.internals.AbstractMembershipManager,org.apache.kafka.clients.consumer.internals.AbstractMembershipManager#findResolvableAssignmentAndTriggerMetadataUpdate(),log,debug,Topic Ids {} received in target assignment were not found in metadata and 
411c21a2-c13b-5da8-855c-49983ca80cc1,380,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractMembershipManager.java:1138,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractMembershipManager.java,1138,org.apache.kafka.clients.consumer.internals.AbstractMembershipManager,org.apache.kafka.clients.consumer.internals.AbstractMembershipManager#revokePartitions(Set<TopicPartition>),log,info,Revoking previously assigned partitions {}
74725b61-d1db-585f-99e6-9ac1df2e386a,381,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractMembershipManager.java:1166,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractMembershipManager.java,1166,org.apache.kafka.clients.consumer.internals.AbstractMembershipManager,org.apache.kafka.clients.consumer.internals.AbstractMembershipManager#revokePartitions(Set<TopicPartition>),log,error,onPartitionsRevoked callback invocation failed for partitions {}
776a0d24-7afa-5cce-a00f-88ed1e4848f6,382,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractMembershipManager.java:1216,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractMembershipManager.java,1216,org.apache.kafka.clients.consumer.internals.AbstractMembershipManager,"org.apache.kafka.clients.consumer.internals.AbstractMembershipManager#assignPartitions(TopicIdPartitionSet, SortedSet<TopicPartition>)",log,warn,Leaving newly assigned partitions {} marked as non-fetchable and not 
b675d441-ae50-5050-9840-a3fb15232e40,383,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractMembershipManager.java:1269,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractMembershipManager.java,1269,org.apache.kafka.clients.consumer.internals.AbstractMembershipManager,org.apache.kafka.clients.consumer.internals.AbstractMembershipManager#markPendingRevocationToPauseFetching(Set<TopicPartition>),log,debug,Marking partitions pending for revocation: {}
58186d37-f833-5756-8b37-961916a6415e,384,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractPartitionAssignor.java:88,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractPartitionAssignor.java,88,org.apache.kafka.clients.consumer.internals.AbstractPartitionAssignor,"org.apache.kafka.clients.consumer.internals.AbstractPartitionAssignor#assign(Cluster, GroupSubscription)",log,debug,Skipping assignment for topic {} since no metadata is available
d565d544-73f8-5fa0-9f00-65ddf09eb67a,385,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java:104,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java,104,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor,"org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor#assignPartitions(Map<String,List<PartitionInfo>>, Map<String,Subscription>)",log,debug,"Detected that all consumers were subscribed to same set of topics, invoking the "
f25d4ee1-f232-5caa-af17-e17232973783,386,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java:109,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java,109,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor,"org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor#assignPartitions(Map<String,List<PartitionInfo>>, Map<String,Subscription>)",log,debug,"Detected that not all consumers were subscribed to same set of topics, falling back to the "
81c92901-8d07-54c9-9bf4-c8edb290497d,387,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java:177,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java,177,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor,"org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor#allSubscriptionsEqual(Set<String>, Map<String,Subscription>, Map<String,List<TopicPartition>>, Set<TopicPartition>)",log,error,Found multiple consumers {} and {} claiming the same TopicPartition {} in the 
d18eb0cb-5407-5255-ade2-51cf08dd56b1,388,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java:188,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java,188,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor,"org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor#allSubscriptionsEqual(Set<String>, Map<String,Subscription>, Map<String,List<TopicPartition>>, Set<TopicPartition>)",log,warn,Consumer {} in generation {} and consumer {} in generation {} claiming the same 
b1f11ba7-2a8d-56bd-bbf9-9510a6eff35d,389,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java:197,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java,197,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor,"org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor#allSubscriptionsEqual(Set<String>, Map<String,Subscription>, Map<String,List<TopicPartition>>, Set<TopicPartition>)",log,warn,Consumer {} in generation {} and consumer {} in generation {} claiming the same 
946c0d0e-2ec1-53fa-8391-061c74439225,390,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java:371,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java,371,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.PartitionMovements,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.PartitionMovements#hasCycles(Set<ConsumerPair>),log,error,A cycle of length {} was found: {}
b5b5eb39-48d7-5d61-9922-639eea43550a,391,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java:388,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java,388,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.PartitionMovements,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.PartitionMovements#isSticky(),log,error,Stickiness is violated for topic {}
07adc016-95ac-5fb3-a912-ab56d8305624,392,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java:639,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java,639,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.ConstrainedAssignmentBuilder,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.ConstrainedAssignmentBuilder#build(),log,debug,"Performing constrained assign with partitionsPerTopic: {}, currentAssignment: {}, rackInfo {}."
042c7b9b-bc06-50e0-9e52-75f1169b77ed,393,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java:648,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java,648,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.ConstrainedAssignmentBuilder,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.ConstrainedAssignmentBuilder#build(),log,debug,"After reassigning previously owned partitions, unfilled members: {}, unassigned partitions: {}, "
309e691a-21e9-56cd-a657-1f21fd889f87,394,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java:660,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java,660,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.ConstrainedAssignmentBuilder,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.ConstrainedAssignmentBuilder#build(),log,info,Final assignment of partitions to consumers:  {}
7bccddcf-cd27-5700-a903-754861106e05,395,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java:685,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java,685,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.ConstrainedAssignmentBuilder,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.ConstrainedAssignmentBuilder#assignOwnedPartitions(),log,error,"Found partition {} still claimed as owned by consumer {}, despite being claimed by multiple "
2f750f8e-4ea8-57a3-86ae-d3549b017ab3,396,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java:794,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java,794,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.ConstrainedAssignmentBuilder,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.ConstrainedAssignmentBuilder#assignRoundRobin(List<TopicPartition>),log,error,No more unfilled consumers to be assigned. The remaining unassigned partitions are: {}
bb03c190-5cf5-5a0d-a6e2-cf16deb2e075,397,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java:818,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java,818,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.ConstrainedAssignmentBuilder,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.ConstrainedAssignmentBuilder#assignRoundRobin(List<TopicPartition>),log,error,"Filled the last member up to maxQuota but still had partitions remaining to assign, "
9b4d2e05-7d3c-5dc6-a074-96e0a34ef0bf,398,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java:847,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java,847,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.ConstrainedAssignmentBuilder,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.ConstrainedAssignmentBuilder#verifyUnfilledMembers(),log,error,"Current number of members with more than the minQuota partitions: {}, is less than the expected number "
ba928262-a995-5d85-b4e0-e1ff7662ecce,399,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java:856,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java,856,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.ConstrainedAssignmentBuilder,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.ConstrainedAssignmentBuilder#verifyUnfilledMembers(),log,error,"Consumer: [{}] should have {} partitions, but got {} partitions, and no more partitions "
ee110b38-8af3-5c20-b8b2-a8356f8c4e4b,400,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java:861,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java,861,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.ConstrainedAssignmentBuilder,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.ConstrainedAssignmentBuilder#verifyUnfilledMembers(),log,trace,skip over this unfilled member: [{}] because we've reached the expected number of 
4b981dc8-70a0-5c84-944d-3c5425f1fdb2,401,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java:1003,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java,1003,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.GeneralAssignmentBuilder,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.GeneralAssignmentBuilder#build(),log,debug,"performing general assign. partitionsPerTopic: {}, subscriptions: {}, currentAssignment: {}, rackInfo: {}"
e6c90a98-7d2f-5ae8-b101-adcedd4a901c,402,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java:1018,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java,1018,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.GeneralAssignmentBuilder,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.GeneralAssignmentBuilder#build(),log,debug,unassigned Partitions: {}
553d720e-c2b2-5c7c-b412-f544342a6c64,403,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java:1028,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java,1028,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.GeneralAssignmentBuilder,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.GeneralAssignmentBuilder#build(),log,info,Final assignment of partitions to consumers:  {}
0fb34c3e-d117-556b-bf5b-cdf553afe38c,404,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java:1184,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java,1184,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.GeneralAssignmentBuilder,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.GeneralAssignmentBuilder#isBalanced(),log,error,{} is assigned to more than one consumer.
b931f8b1-205b-5cdd-a777-9dbfcd271ca7,405,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java:1211,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java,1211,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.GeneralAssignmentBuilder,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.GeneralAssignmentBuilder#isBalanced(),log,debug,{} can be moved from consumer {} to consumer {} for a more balanced assignment.
3caa6344-1e2b-5df1-a147-bc4b332bbd94,406,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java:1310,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java,1310,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.GeneralAssignmentBuilder,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.GeneralAssignmentBuilder#canConsumerParticipateInReassignment(String),log,error,The consumer {} is assigned more partitions than the maximum possible.
da5a34fe-3fd9-5862-bf4a-d74c2bc37640,407,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java:1404,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java,1404,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.GeneralAssignmentBuilder,"org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.GeneralAssignmentBuilder#performReassignments(List<TopicPartition>, Map<TopicPartition,ConsumerGenerationPair>)",log,error,Expected more than one potential consumer for partition '{}'
420ad8ec-e8d2-54bf-b086-0e79a1b8e063,408,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java:1409,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java,1409,org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.GeneralAssignmentBuilder,"org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor.GeneralAssignmentBuilder#performReassignments(List<TopicPartition>, Map<TopicPartition,ConsumerGenerationPair>)",log,error,Expected partition '{}' to be assigned to a consumer
062dc5e1-590f-5b63-a677-a993e048c2f4,409,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AcknowledgementCommitCallbackHandler.java:53,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AcknowledgementCommitCallbackHandler.java,53,org.apache.kafka.clients.consumer.internals.AcknowledgementCommitCallbackHandler,"org.apache.kafka.clients.consumer.internals.AcknowledgementCommitCallbackHandler#onComplete(List<Map<TopicIdPartition,Acknowledgements>>)",LOG,error,Exception thrown by acknowledgement commit callback
aed063ac-d798-59be-a5b5-5dd0aed4e18d,410,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncClient.java:48,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncClient.java,48,org.apache.kafka.clients.consumer.internals.AsyncClient.anonymous@L40C87,"org.apache.kafka.clients.consumer.internals.AsyncClient.anonymous@L40C87#onSuccess(ClientResponse, RequestFuture<T2>)",log,error,Could not cast response body
db62b2c1-d5b8-5b61-9d8f-8d2d51c421dc,411,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncClient.java:52,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncClient.java,52,org.apache.kafka.clients.consumer.internals.AsyncClient.anonymous@L40C87,"org.apache.kafka.clients.consumer.internals.AsyncClient.anonymous@L40C87#onSuccess(ClientResponse, RequestFuture<T2>)",log,trace,Received {} {} from broker {}
822a87f0-2bec-5d56-af82-31c0191f91f2,412,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java:396,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java,396,org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer,"org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer#AsyncKafkaConsumer(ConsumerConfig, Deserializer<K>, Deserializer<V>, Time, ApplicationEventHandlerFactory, CompletableEventReaperFactory, FetchCollectorFactory<K,V>, ConsumerMetadataFactory, LinkedBlockingQueue<BackgroundEvent>, Optional<StreamsRebalanceData>)",log,debug,Initializing the Kafka consumer
4b95ce4f-e12f-5991-b9b4-0b76a239a6ab,413,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java:508,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java,508,org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer,"org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer#AsyncKafkaConsumer(ConsumerConfig, Deserializer<K>, Deserializer<V>, Time, ApplicationEventHandlerFactory, CompletableEventReaperFactory, FetchCollectorFactory<K,V>, ConsumerMetadataFactory, LinkedBlockingQueue<BackgroundEvent>, Optional<StreamsRebalanceData>)",log,debug,Kafka consumer initialized
318f8647-10d2-5ead-8759-6fc50863864c,414,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java:795,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java,795,org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer,org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer#registerMetricForSubscription(KafkaMetric),log,debug,Skipping registration for metric {}. Existing consumer metrics cannot be overwritten.
f2257bfb-924f-5060-a1f1-c115a01d6584,415,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java:804,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java,804,org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer,org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer#unregisterMetricFromSubscription(KafkaMetric),log,debug,Skipping unregistration for metric {}. Existing consumer metrics cannot be removed.
c3784db4-0e37-540d-9e91-76909b4bcb98,416,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java:871,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java,871,org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer,org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer#poll(Duration),log,trace,Returning empty records from `poll()` 
e8a6a0cd-3902-5a8e-a97e-b254b047eab4,417,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java:905,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java,905,org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer,"org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer#checkInflightPoll(Timer, boolean)",log,trace,Inflight event {} submitted
934f058c-4aa8-52ac-9fbb-2f9f6e07ee4e,418,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java:918,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java,918,org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer,"org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer#checkInflightPoll(Timer, boolean)",log,trace,"Inflight event {} failed due to {}, clearing"
b28fa753-fbe4-5686-8bb9-5f4dbd62c70d,419,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java:938,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java,938,org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer,org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer#maybeClearPreviousInflightPoll(),log,trace,"Previous inflight event {} completed with an error ({}), clearing"
9e2de7b7-ce03-52ae-8641-3a60c1ec44a2,420,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java:946,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java,946,org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer,org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer#maybeClearPreviousInflightPoll(),log,trace,"Previous inflight event {} completed without filling the buffer, clearing"
b9de56ce-361a-5c86-831f-393b5a2cbd2d,421,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java:955,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java,955,org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer,org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer#maybeClearPreviousInflightPoll(),log,trace,"Previous inflight event {} completed and filled the buffer, not clearing"
283b5a9d-e323-5ddd-aca5-9d215cfae0cf,422,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java:960,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java,960,org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer,org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer#maybeClearPreviousInflightPoll(),log,trace,"Previous inflight event {} expired without completing, clearing"
7428522e-e2fa-536b-9c9e-94a27f7164a3,423,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java:972,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java,972,org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer,org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer#maybeClearCurrentInflightPoll(boolean),log,trace,"Inflight event {} completed with an error ({}), clearing"
6b14e192-7367-5993-bed2-e0ae61f62cb2,424,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java:976,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java,976,org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer,org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer#maybeClearCurrentInflightPoll(boolean),log,trace,"Inflight event {} completed without error, clearing"
a73cbe7a-e78a-5eb0-a427-03dc488a4f2c,425,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java:982,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java,982,org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer,org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer#maybeClearCurrentInflightPoll(boolean),log,trace,"Inflight event {} expired without completing, clearing"
d0dacd28-1b23-5f6e-976c-7cbe14dcd776,426,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java:1026,kafka,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java,1026,org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer,"org.apache.kafka.clients.consumer.internals.AsyncKafkaConsumer#commitAsync(Optional<Map<TopicPartition,OffsetAndMetadata>>, OffsetCommitCallback)",log,error,Offset commit with offsets {} failed
