query_id,canonical_target,gold_file,gold_line,gold_rank,hit@5,hit@10,hit@15,hit@20,rr@5,rr@10,rr@15,rr@20
L048-Q2,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala:447,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala,447,3,True,True,True,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
L048-Q3,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala:447,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala,447,1,True,True,True,True,1.0,1.0,1.0,1.0
L049-Q1,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java:414,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java,414,1,True,True,True,True,1.0,1.0,1.0,1.0
L049-Q2,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java:414,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java,414,14,False,False,True,True,0.0,0.0,0.07142857142857142,0.07142857142857142
L049-Q3,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java:414,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java,414,5,True,True,True,True,0.2,0.2,0.2,0.2
L050-Q1,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:406,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,406,12,False,False,True,True,0.0,0.0,0.08333333333333333,0.08333333333333333
L050-Q2,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:406,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,406,1,True,True,True,True,1.0,1.0,1.0,1.0
L050-Q3,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:406,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,406,1,True,True,True,True,1.0,1.0,1.0,1.0
L051-Q1,core/src/main/scala/kafka/log/LogManager.scala:689,core/src/main/scala/kafka/log/LogManager.scala,689,1,True,True,True,True,1.0,1.0,1.0,1.0
L051-Q2,core/src/main/scala/kafka/log/LogManager.scala:689,core/src/main/scala/kafka/log/LogManager.scala,689,1,True,True,True,True,1.0,1.0,1.0,1.0
L051-Q3,core/src/main/scala/kafka/log/LogManager.scala:689,core/src/main/scala/kafka/log/LogManager.scala,689,1,True,True,True,True,1.0,1.0,1.0,1.0
L052-Q1,core/src/main/scala/kafka/server/LocalLeaderEndPoint.scala:155,core/src/main/scala/kafka/server/LocalLeaderEndPoint.scala,155,1071,False,False,False,False,0.0,0.0,0.0,0.0
L052-Q2,core/src/main/scala/kafka/server/LocalLeaderEndPoint.scala:155,core/src/main/scala/kafka/server/LocalLeaderEndPoint.scala,155,25,False,False,False,False,0.0,0.0,0.0,0.0
L052-Q3,core/src/main/scala/kafka/server/LocalLeaderEndPoint.scala:155,core/src/main/scala/kafka/server/LocalLeaderEndPoint.scala,155,33,False,False,False,False,0.0,0.0,0.0,0.0
L053-Q1,core/src/main/scala/kafka/server/RemoteLeaderEndPoint.scala:162,core/src/main/scala/kafka/server/RemoteLeaderEndPoint.scala,162,3,True,True,True,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
L053-Q2,core/src/main/scala/kafka/server/RemoteLeaderEndPoint.scala:162,core/src/main/scala/kafka/server/RemoteLeaderEndPoint.scala,162,1,True,True,True,True,1.0,1.0,1.0,1.0
L053-Q3,core/src/main/scala/kafka/server/RemoteLeaderEndPoint.scala:162,core/src/main/scala/kafka/server/RemoteLeaderEndPoint.scala,162,1,True,True,True,True,1.0,1.0,1.0,1.0
L054-Q1,core/src/main/scala/kafka/server/NodeToControllerChannelManager.scala:290,core/src/main/scala/kafka/server/NodeToControllerChannelManager.scala,290,1,True,True,True,True,1.0,1.0,1.0,1.0
L054-Q2,core/src/main/scala/kafka/server/NodeToControllerChannelManager.scala:290,core/src/main/scala/kafka/server/NodeToControllerChannelManager.scala,290,1,True,True,True,True,1.0,1.0,1.0,1.0
L054-Q3,core/src/main/scala/kafka/server/NodeToControllerChannelManager.scala:290,core/src/main/scala/kafka/server/NodeToControllerChannelManager.scala,290,1,True,True,True,True,1.0,1.0,1.0,1.0
L055-Q1,core/src/main/scala/kafka/server/ConfigAdminManager.scala:255,core/src/main/scala/kafka/server/ConfigAdminManager.scala,255,1060,False,False,False,False,0.0,0.0,0.0,0.0
L055-Q2,core/src/main/scala/kafka/server/ConfigAdminManager.scala:255,core/src/main/scala/kafka/server/ConfigAdminManager.scala,255,460,False,False,False,False,0.0,0.0,0.0,0.0
L055-Q3,core/src/main/scala/kafka/server/ConfigAdminManager.scala:255,core/src/main/scala/kafka/server/ConfigAdminManager.scala,255,2,True,True,True,True,0.5,0.5,0.5,0.5
L056-Q1,core/src/main/scala/kafka/log/LogManager.scala:1488,core/src/main/scala/kafka/log/LogManager.scala,1488,289,False,False,False,False,0.0,0.0,0.0,0.0
L056-Q2,core/src/main/scala/kafka/log/LogManager.scala:1488,core/src/main/scala/kafka/log/LogManager.scala,1488,86,False,False,False,False,0.0,0.0,0.0,0.0
L056-Q3,core/src/main/scala/kafka/log/LogManager.scala:1488,core/src/main/scala/kafka/log/LogManager.scala,1488,10,False,True,True,True,0.0,0.1,0.1,0.1
L057-Q1,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:493,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,493,1,True,True,True,True,1.0,1.0,1.0,1.0
L057-Q2,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:493,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,493,4,True,True,True,True,0.25,0.25,0.25,0.25
L057-Q3,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:493,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,493,4,True,True,True,True,0.25,0.25,0.25,0.25
L058-Q1,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala:272,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala,272,2,True,True,True,True,0.5,0.5,0.5,0.5
L058-Q2,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala:272,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala,272,2,True,True,True,True,0.5,0.5,0.5,0.5
L058-Q3,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala:272,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala,272,2,True,True,True,True,0.5,0.5,0.5,0.5
L059-Q1,core/src/main/scala/kafka/server/ReplicaFetcherThread.scala:91,core/src/main/scala/kafka/server/ReplicaFetcherThread.scala,91,1,True,True,True,True,1.0,1.0,1.0,1.0
L059-Q2,core/src/main/scala/kafka/server/ReplicaFetcherThread.scala:91,core/src/main/scala/kafka/server/ReplicaFetcherThread.scala,91,1,True,True,True,True,1.0,1.0,1.0,1.0
L059-Q3,core/src/main/scala/kafka/server/ReplicaFetcherThread.scala:91,core/src/main/scala/kafka/server/ReplicaFetcherThread.scala,91,1,True,True,True,True,1.0,1.0,1.0,1.0
L060-Q1,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala:252,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala,252,1,True,True,True,True,1.0,1.0,1.0,1.0
L060-Q2,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala:252,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala,252,2,True,True,True,True,0.5,0.5,0.5,0.5
L060-Q3,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala:252,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala,252,1,True,True,True,True,1.0,1.0,1.0,1.0
L061-Q1,core/src/main/scala/kafka/server/BrokerServer.scala:785,core/src/main/scala/kafka/server/BrokerServer.scala,785,1,True,True,True,True,1.0,1.0,1.0,1.0
L061-Q2,core/src/main/scala/kafka/server/BrokerServer.scala:785,core/src/main/scala/kafka/server/BrokerServer.scala,785,11,False,False,True,True,0.0,0.0,0.09090909090909091,0.09090909090909091
L061-Q3,core/src/main/scala/kafka/server/BrokerServer.scala:785,core/src/main/scala/kafka/server/BrokerServer.scala,785,1,True,True,True,True,1.0,1.0,1.0,1.0
L062-Q1,core/src/main/scala/kafka/network/SocketServer.scala:945,core/src/main/scala/kafka/network/SocketServer.scala,945,1,True,True,True,True,1.0,1.0,1.0,1.0
L062-Q2,core/src/main/scala/kafka/network/SocketServer.scala:945,core/src/main/scala/kafka/network/SocketServer.scala,945,1,True,True,True,True,1.0,1.0,1.0,1.0
L062-Q3,core/src/main/scala/kafka/network/SocketServer.scala:945,core/src/main/scala/kafka/network/SocketServer.scala,945,1,True,True,True,True,1.0,1.0,1.0,1.0
L063-Q1,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:415,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,415,6,False,True,True,True,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
L063-Q2,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:415,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,415,8,False,True,True,True,0.0,0.125,0.125,0.125
L063-Q3,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:415,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,415,1,True,True,True,True,1.0,1.0,1.0,1.0
L064-Q1,core/src/main/scala/kafka/server/DynamicBrokerConfig.scala:497,core/src/main/scala/kafka/server/DynamicBrokerConfig.scala,497,298,False,False,False,False,0.0,0.0,0.0,0.0
L064-Q2,core/src/main/scala/kafka/server/DynamicBrokerConfig.scala:497,core/src/main/scala/kafka/server/DynamicBrokerConfig.scala,497,4,True,True,True,True,0.25,0.25,0.25,0.25
L064-Q3,core/src/main/scala/kafka/server/DynamicBrokerConfig.scala:497,core/src/main/scala/kafka/server/DynamicBrokerConfig.scala,497,1,True,True,True,True,1.0,1.0,1.0,1.0
L065-Q1,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:501,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,501,21,False,False,False,False,0.0,0.0,0.0,0.0
L065-Q2,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:501,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,501,28,False,False,False,False,0.0,0.0,0.0,0.0
L065-Q3,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:501,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,501,1,True,True,True,True,1.0,1.0,1.0,1.0
L066-Q1,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:550,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,550,1,True,True,True,True,1.0,1.0,1.0,1.0
L066-Q2,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:550,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,550,58,False,False,False,False,0.0,0.0,0.0,0.0
L066-Q3,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:550,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,550,1,True,True,True,True,1.0,1.0,1.0,1.0
L067-Q1,core/src/main/scala/kafka/server/ConfigAdminManager.scala:368,core/src/main/scala/kafka/server/ConfigAdminManager.scala,368,89,False,False,False,False,0.0,0.0,0.0,0.0
L067-Q2,core/src/main/scala/kafka/server/ConfigAdminManager.scala:368,core/src/main/scala/kafka/server/ConfigAdminManager.scala,368,2,True,True,True,True,0.5,0.5,0.5,0.5
L067-Q3,core/src/main/scala/kafka/server/ConfigAdminManager.scala:368,core/src/main/scala/kafka/server/ConfigAdminManager.scala,368,1,True,True,True,True,1.0,1.0,1.0,1.0
L068-Q1,core/src/main/scala/kafka/server/SharedServer.scala:347,core/src/main/scala/kafka/server/SharedServer.scala,347,14,False,False,True,True,0.0,0.0,0.07142857142857142,0.07142857142857142
L068-Q2,core/src/main/scala/kafka/server/SharedServer.scala:347,core/src/main/scala/kafka/server/SharedServer.scala,347,1,True,True,True,True,1.0,1.0,1.0,1.0
L068-Q3,core/src/main/scala/kafka/server/SharedServer.scala:347,core/src/main/scala/kafka/server/SharedServer.scala,347,1,True,True,True,True,1.0,1.0,1.0,1.0
L069-Q1,core/src/main/scala/kafka/server/KafkaRequestHandler.scala:149,core/src/main/scala/kafka/server/KafkaRequestHandler.scala,149,7,False,True,True,True,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
L069-Q2,core/src/main/scala/kafka/server/KafkaRequestHandler.scala:149,core/src/main/scala/kafka/server/KafkaRequestHandler.scala,149,23,False,False,False,False,0.0,0.0,0.0,0.0
L069-Q3,core/src/main/scala/kafka/server/KafkaRequestHandler.scala:149,core/src/main/scala/kafka/server/KafkaRequestHandler.scala,149,2,True,True,True,True,0.5,0.5,0.5,0.5
L070-Q1,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:496,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,496,1,True,True,True,True,1.0,1.0,1.0,1.0
L070-Q2,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:496,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,496,1,True,True,True,True,1.0,1.0,1.0,1.0
L070-Q3,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:496,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,496,1,True,True,True,True,1.0,1.0,1.0,1.0
L071-Q1,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:421,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,421,5,True,True,True,True,0.2,0.2,0.2,0.2
L071-Q2,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:421,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,421,5,True,True,True,True,0.2,0.2,0.2,0.2
L071-Q3,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:421,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,421,5,True,True,True,True,0.2,0.2,0.2,0.2
L072-Q1,core/src/main/scala/kafka/log/LogManager.scala:357,core/src/main/scala/kafka/log/LogManager.scala,357,257,False,False,False,False,0.0,0.0,0.0,0.0
L072-Q2,core/src/main/scala/kafka/log/LogManager.scala:357,core/src/main/scala/kafka/log/LogManager.scala,357,15,False,False,True,True,0.0,0.0,0.06666666666666667,0.06666666666666667
L072-Q3,core/src/main/scala/kafka/log/LogManager.scala:357,core/src/main/scala/kafka/log/LogManager.scala,357,1,True,True,True,True,1.0,1.0,1.0,1.0
L073-Q1,core/src/main/scala/kafka/server/BrokerServer.scala:729,core/src/main/scala/kafka/server/BrokerServer.scala,729,29,False,False,False,False,0.0,0.0,0.0,0.0
L073-Q2,core/src/main/scala/kafka/server/BrokerServer.scala:729,core/src/main/scala/kafka/server/BrokerServer.scala,729,10,False,True,True,True,0.0,0.1,0.1,0.1
L073-Q3,core/src/main/scala/kafka/server/BrokerServer.scala:729,core/src/main/scala/kafka/server/BrokerServer.scala,729,1,True,True,True,True,1.0,1.0,1.0,1.0
L074-Q1,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala:246,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala,246,3,True,True,True,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
L074-Q2,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala:246,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala,246,3,True,True,True,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
L074-Q3,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala:246,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala,246,1,True,True,True,True,1.0,1.0,1.0,1.0
L075-Q1,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:677,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,677,2,True,True,True,True,0.5,0.5,0.5,0.5
L075-Q2,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:677,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,677,6,False,True,True,True,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
L075-Q3,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:677,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,677,11,False,False,True,True,0.0,0.0,0.09090909090909091,0.09090909090909091
L076-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1300,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1300,3,True,True,True,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
L076-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1300,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1300,264,False,False,False,False,0.0,0.0,0.0,0.0
L076-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1300,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1300,1,True,True,True,True,1.0,1.0,1.0,1.0
L077-Q1,metadata/src/main/java/org/apache/kafka/controller/ConfigurationControlManager.java:374,metadata/src/main/java/org/apache/kafka/controller/ConfigurationControlManager.java,374,2,True,True,True,True,0.5,0.5,0.5,0.5
L077-Q2,metadata/src/main/java/org/apache/kafka/controller/ConfigurationControlManager.java:374,metadata/src/main/java/org/apache/kafka/controller/ConfigurationControlManager.java,374,1,True,True,True,True,1.0,1.0,1.0,1.0
L077-Q3,metadata/src/main/java/org/apache/kafka/controller/ConfigurationControlManager.java:374,metadata/src/main/java/org/apache/kafka/controller/ConfigurationControlManager.java,374,1,True,True,True,True,1.0,1.0,1.0,1.0
L078-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:878,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,878,32,False,False,False,False,0.0,0.0,0.0,0.0
L078-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:878,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,878,1,True,True,True,True,1.0,1.0,1.0,1.0
L078-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:878,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,878,1,True,True,True,True,1.0,1.0,1.0,1.0
L079-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1744,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1744,110,False,False,False,False,0.0,0.0,0.0,0.0
L079-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1744,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1744,108,False,False,False,False,0.0,0.0,0.0,0.0
L079-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1744,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1744,1,True,True,True,True,1.0,1.0,1.0,1.0
L080-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1292,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1292,4,True,True,True,True,0.25,0.25,0.25,0.25
L080-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1292,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1292,2,True,True,True,True,0.5,0.5,0.5,0.5
L080-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1292,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1292,10,False,True,True,True,0.0,0.1,0.1,0.1
L082-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2411,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2411,17,False,False,False,True,0.0,0.0,0.0,0.058823529411764705
L082-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2411,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2411,1,True,True,True,True,1.0,1.0,1.0,1.0
L082-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2411,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2411,1,True,True,True,True,1.0,1.0,1.0,1.0
L083-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1738,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1738,1,True,True,True,True,1.0,1.0,1.0,1.0
L083-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1738,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1738,14,False,False,True,True,0.0,0.0,0.07142857142857142,0.07142857142857142
L083-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1738,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1738,49,False,False,False,False,0.0,0.0,0.0,0.0
L085-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1498,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1498,1,True,True,True,True,1.0,1.0,1.0,1.0
L085-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1498,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1498,1,True,True,True,True,1.0,1.0,1.0,1.0
L085-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1498,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1498,1,True,True,True,True,1.0,1.0,1.0,1.0
L086-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:995,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,995,9,False,True,True,True,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
L086-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:995,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,995,138,False,False,False,False,0.0,0.0,0.0,0.0
L086-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:995,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,995,1,True,True,True,True,1.0,1.0,1.0,1.0
L087-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1799,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1799,2,True,True,True,True,0.5,0.5,0.5,0.5
L087-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1799,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1799,2,True,True,True,True,0.5,0.5,0.5,0.5
L087-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1799,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1799,1,True,True,True,True,1.0,1.0,1.0,1.0
L088-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1823,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1823,72,False,False,False,False,0.0,0.0,0.0,0.0
L088-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1823,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1823,800,False,False,False,False,0.0,0.0,0.0,0.0
L088-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1823,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1823,1,True,True,True,True,1.0,1.0,1.0,1.0
L089-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1660,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1660,44,False,False,False,False,0.0,0.0,0.0,0.0
L089-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1660,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1660,6,False,True,True,True,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
L089-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1660,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1660,1,True,True,True,True,1.0,1.0,1.0,1.0
L090-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2285,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2285,1,True,True,True,True,1.0,1.0,1.0,1.0
L090-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2285,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2285,7,False,True,True,True,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
L090-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2285,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2285,4,True,True,True,True,0.25,0.25,0.25,0.25
L091-Q1,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java:1067,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java,1067,1,True,True,True,True,1.0,1.0,1.0,1.0
L091-Q2,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java:1067,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java,1067,1,True,True,True,True,1.0,1.0,1.0,1.0
L091-Q3,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java:1067,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java,1067,12,False,False,True,True,0.0,0.0,0.08333333333333333,0.08333333333333333
L092-Q1,metadata/src/main/java/org/apache/kafka/controller/EventPerformanceMonitor.java:142,metadata/src/main/java/org/apache/kafka/controller/EventPerformanceMonitor.java,142,802,False,False,False,False,0.0,0.0,0.0,0.0
L092-Q2,metadata/src/main/java/org/apache/kafka/controller/EventPerformanceMonitor.java:142,metadata/src/main/java/org/apache/kafka/controller/EventPerformanceMonitor.java,142,900,False,False,False,False,0.0,0.0,0.0,0.0
L092-Q3,metadata/src/main/java/org/apache/kafka/controller/EventPerformanceMonitor.java:142,metadata/src/main/java/org/apache/kafka/controller/EventPerformanceMonitor.java,142,919,False,False,False,False,0.0,0.0,0.0,0.0
L093-Q1,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java:403,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java,403,3,True,True,True,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
L093-Q2,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java:403,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java,403,20,False,False,False,True,0.0,0.0,0.0,0.05
L093-Q3,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java:403,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java,403,1,True,True,True,True,1.0,1.0,1.0,1.0
L094-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2271,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2271,3,True,True,True,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
L094-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2271,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2271,1,True,True,True,True,1.0,1.0,1.0,1.0
L094-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2271,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2271,8,False,True,True,True,0.0,0.125,0.125,0.125
L095-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2282,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2282,1,True,True,True,True,1.0,1.0,1.0,1.0
L095-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2282,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2282,4,True,True,True,True,0.25,0.25,0.25,0.25
L095-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2282,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2282,4,True,True,True,True,0.25,0.25,0.25,0.25
