query_id,canonical_target,gold_file,gold_line,gold_rank,num_query_entities,hit@5,hit@10,hit@15,hit@20,rr@5,rr@10,rr@15,rr@20
L047-Q2,core/src/main/scala/kafka/server/metadata/ClientQuotaMetadataManager.scala:107,core/src/main/scala/kafka/server/metadata/ClientQuotaMetadataManager.scala,107,1511,1,False,False,False,False,0.0,0.0,0.0,0.0
L047-Q3,core/src/main/scala/kafka/server/metadata/ClientQuotaMetadataManager.scala:107,core/src/main/scala/kafka/server/metadata/ClientQuotaMetadataManager.scala,107,1511,3,False,False,False,False,0.0,0.0,0.0,0.0
L048-Q1,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala:447,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala,447,1523,1,False,False,False,False,0.0,0.0,0.0,0.0
L048-Q2,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala:447,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala,447,1523,1,False,False,False,False,0.0,0.0,0.0,0.0
L048-Q3,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala:447,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala,447,1523,4,False,False,False,False,0.0,0.0,0.0,0.0
L049-Q1,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java:414,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java,414,3,2,True,True,True,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
L049-Q2,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java:414,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java,414,5,4,True,True,True,True,0.2,0.2,0.2,0.2
L049-Q3,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java:414,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java,414,15,2,False,False,True,True,0.0,0.0,0.06666666666666667,0.06666666666666667
L050-Q1,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:406,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,406,72,3,False,False,False,False,0.0,0.0,0.0,0.0
L050-Q2,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:406,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,406,132,2,False,False,False,False,0.0,0.0,0.0,0.0
L050-Q3,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:406,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,406,70,2,False,False,False,False,0.0,0.0,0.0,0.0
L051-Q1,core/src/main/scala/kafka/log/LogManager.scala:689,core/src/main/scala/kafka/log/LogManager.scala,689,222,4,False,False,False,False,0.0,0.0,0.0,0.0
L051-Q2,core/src/main/scala/kafka/log/LogManager.scala:689,core/src/main/scala/kafka/log/LogManager.scala,689,3,1,True,True,True,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
L051-Q3,core/src/main/scala/kafka/log/LogManager.scala:689,core/src/main/scala/kafka/log/LogManager.scala,689,3,1,True,True,True,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
L052-Q1,core/src/main/scala/kafka/server/LocalLeaderEndPoint.scala:155,core/src/main/scala/kafka/server/LocalLeaderEndPoint.scala,155,1120,5,False,False,False,False,0.0,0.0,0.0,0.0
L052-Q2,core/src/main/scala/kafka/server/LocalLeaderEndPoint.scala:155,core/src/main/scala/kafka/server/LocalLeaderEndPoint.scala,155,897,1,False,False,False,False,0.0,0.0,0.0,0.0
L052-Q3,core/src/main/scala/kafka/server/LocalLeaderEndPoint.scala:155,core/src/main/scala/kafka/server/LocalLeaderEndPoint.scala,155,7,1,False,True,True,True,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
L053-Q1,core/src/main/scala/kafka/server/RemoteLeaderEndPoint.scala:162,core/src/main/scala/kafka/server/RemoteLeaderEndPoint.scala,162,1,3,True,True,True,True,1.0,1.0,1.0,1.0
L053-Q2,core/src/main/scala/kafka/server/RemoteLeaderEndPoint.scala:162,core/src/main/scala/kafka/server/RemoteLeaderEndPoint.scala,162,20,1,False,False,False,True,0.0,0.0,0.0,0.05
L053-Q3,core/src/main/scala/kafka/server/RemoteLeaderEndPoint.scala:162,core/src/main/scala/kafka/server/RemoteLeaderEndPoint.scala,162,1,3,True,True,True,True,1.0,1.0,1.0,1.0
L054-Q1,core/src/main/scala/kafka/server/NodeToControllerChannelManager.scala:290,core/src/main/scala/kafka/server/NodeToControllerChannelManager.scala,290,1346,1,False,False,False,False,0.0,0.0,0.0,0.0
L054-Q2,core/src/main/scala/kafka/server/NodeToControllerChannelManager.scala:290,core/src/main/scala/kafka/server/NodeToControllerChannelManager.scala,290,1,1,True,True,True,True,1.0,1.0,1.0,1.0
L054-Q3,core/src/main/scala/kafka/server/NodeToControllerChannelManager.scala:290,core/src/main/scala/kafka/server/NodeToControllerChannelManager.scala,290,29,4,False,False,False,False,0.0,0.0,0.0,0.0
L055-Q1,core/src/main/scala/kafka/server/ConfigAdminManager.scala:255,core/src/main/scala/kafka/server/ConfigAdminManager.scala,255,587,1,False,False,False,False,0.0,0.0,0.0,0.0
L055-Q2,core/src/main/scala/kafka/server/ConfigAdminManager.scala:255,core/src/main/scala/kafka/server/ConfigAdminManager.scala,255,568,1,False,False,False,False,0.0,0.0,0.0,0.0
L055-Q3,core/src/main/scala/kafka/server/ConfigAdminManager.scala:255,core/src/main/scala/kafka/server/ConfigAdminManager.scala,255,1,1,True,True,True,True,1.0,1.0,1.0,1.0
L056-Q1,core/src/main/scala/kafka/log/LogManager.scala:1488,core/src/main/scala/kafka/log/LogManager.scala,1488,746,4,False,False,False,False,0.0,0.0,0.0,0.0
L056-Q2,core/src/main/scala/kafka/log/LogManager.scala:1488,core/src/main/scala/kafka/log/LogManager.scala,1488,1019,1,False,False,False,False,0.0,0.0,0.0,0.0
L056-Q3,core/src/main/scala/kafka/log/LogManager.scala:1488,core/src/main/scala/kafka/log/LogManager.scala,1488,63,3,False,False,False,False,0.0,0.0,0.0,0.0
L057-Q1,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:493,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,493,16,3,False,False,False,True,0.0,0.0,0.0,0.0625
L057-Q2,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:493,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,493,16,3,False,False,False,True,0.0,0.0,0.0,0.0625
L057-Q3,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:493,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,493,120,4,False,False,False,False,0.0,0.0,0.0,0.0
L058-Q1,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala:272,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala,272,1528,1,False,False,False,False,0.0,0.0,0.0,0.0
L058-Q2,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala:272,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala,272,1528,2,False,False,False,False,0.0,0.0,0.0,0.0
L058-Q3,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala:272,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala,272,1528,3,False,False,False,False,0.0,0.0,0.0,0.0
L059-Q1,core/src/main/scala/kafka/server/ReplicaFetcherThread.scala:91,core/src/main/scala/kafka/server/ReplicaFetcherThread.scala,91,1056,3,False,False,False,False,0.0,0.0,0.0,0.0
L059-Q2,core/src/main/scala/kafka/server/ReplicaFetcherThread.scala:91,core/src/main/scala/kafka/server/ReplicaFetcherThread.scala,91,1180,2,False,False,False,False,0.0,0.0,0.0,0.0
L059-Q3,core/src/main/scala/kafka/server/ReplicaFetcherThread.scala:91,core/src/main/scala/kafka/server/ReplicaFetcherThread.scala,91,1101,3,False,False,False,False,0.0,0.0,0.0,0.0
L060-Q1,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala:252,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala,252,167,4,False,False,False,False,0.0,0.0,0.0,0.0
L060-Q2,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala:252,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala,252,26,3,False,False,False,False,0.0,0.0,0.0,0.0
L060-Q3,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala:252,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala,252,12,5,False,False,True,True,0.0,0.0,0.08333333333333333,0.08333333333333333
L061-Q1,core/src/main/scala/kafka/server/BrokerServer.scala:785,core/src/main/scala/kafka/server/BrokerServer.scala,785,473,1,False,False,False,False,0.0,0.0,0.0,0.0
L061-Q2,core/src/main/scala/kafka/server/BrokerServer.scala:785,core/src/main/scala/kafka/server/BrokerServer.scala,785,388,0,False,False,False,False,0.0,0.0,0.0,0.0
L061-Q3,core/src/main/scala/kafka/server/BrokerServer.scala:785,core/src/main/scala/kafka/server/BrokerServer.scala,785,55,1,False,False,False,False,0.0,0.0,0.0,0.0
L062-Q1,core/src/main/scala/kafka/network/SocketServer.scala:945,core/src/main/scala/kafka/network/SocketServer.scala,945,3,3,True,True,True,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
L062-Q2,core/src/main/scala/kafka/network/SocketServer.scala:945,core/src/main/scala/kafka/network/SocketServer.scala,945,5,1,True,True,True,True,0.2,0.2,0.2,0.2
L062-Q3,core/src/main/scala/kafka/network/SocketServer.scala:945,core/src/main/scala/kafka/network/SocketServer.scala,945,3,2,True,True,True,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
L063-Q1,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:415,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,415,32,4,False,False,False,False,0.0,0.0,0.0,0.0
L063-Q2,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:415,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,415,277,2,False,False,False,False,0.0,0.0,0.0,0.0
L063-Q3,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:415,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,415,206,3,False,False,False,False,0.0,0.0,0.0,0.0
L064-Q1,core/src/main/scala/kafka/server/DynamicBrokerConfig.scala:497,core/src/main/scala/kafka/server/DynamicBrokerConfig.scala,497,41,1,False,False,False,False,0.0,0.0,0.0,0.0
L064-Q2,core/src/main/scala/kafka/server/DynamicBrokerConfig.scala:497,core/src/main/scala/kafka/server/DynamicBrokerConfig.scala,497,2,1,True,True,True,True,0.5,0.5,0.5,0.5
L064-Q3,core/src/main/scala/kafka/server/DynamicBrokerConfig.scala:497,core/src/main/scala/kafka/server/DynamicBrokerConfig.scala,497,51,3,False,False,False,False,0.0,0.0,0.0,0.0
L065-Q1,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:501,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,501,695,3,False,False,False,False,0.0,0.0,0.0,0.0
L065-Q2,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:501,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,501,301,2,False,False,False,False,0.0,0.0,0.0,0.0
L065-Q3,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:501,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,501,730,2,False,False,False,False,0.0,0.0,0.0,0.0
L066-Q1,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:550,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,550,358,2,False,False,False,False,0.0,0.0,0.0,0.0
L066-Q2,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:550,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,550,358,1,False,False,False,False,0.0,0.0,0.0,0.0
L066-Q3,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:550,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,550,393,3,False,False,False,False,0.0,0.0,0.0,0.0
L067-Q1,core/src/main/scala/kafka/server/ConfigAdminManager.scala:368,core/src/main/scala/kafka/server/ConfigAdminManager.scala,368,5,1,True,True,True,True,0.2,0.2,0.2,0.2
L067-Q2,core/src/main/scala/kafka/server/ConfigAdminManager.scala:368,core/src/main/scala/kafka/server/ConfigAdminManager.scala,368,5,1,True,True,True,True,0.2,0.2,0.2,0.2
L067-Q3,core/src/main/scala/kafka/server/ConfigAdminManager.scala:368,core/src/main/scala/kafka/server/ConfigAdminManager.scala,368,36,3,False,False,False,False,0.0,0.0,0.0,0.0
L068-Q1,core/src/main/scala/kafka/server/SharedServer.scala:347,core/src/main/scala/kafka/server/SharedServer.scala,347,9,5,False,True,True,True,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
L068-Q2,core/src/main/scala/kafka/server/SharedServer.scala:347,core/src/main/scala/kafka/server/SharedServer.scala,347,9,1,False,True,True,True,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
L068-Q3,core/src/main/scala/kafka/server/SharedServer.scala:347,core/src/main/scala/kafka/server/SharedServer.scala,347,9,1,False,True,True,True,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
L069-Q1,core/src/main/scala/kafka/server/KafkaRequestHandler.scala:149,core/src/main/scala/kafka/server/KafkaRequestHandler.scala,149,2,1,True,True,True,True,0.5,0.5,0.5,0.5
L069-Q2,core/src/main/scala/kafka/server/KafkaRequestHandler.scala:149,core/src/main/scala/kafka/server/KafkaRequestHandler.scala,149,383,3,False,False,False,False,0.0,0.0,0.0,0.0
L069-Q3,core/src/main/scala/kafka/server/KafkaRequestHandler.scala:149,core/src/main/scala/kafka/server/KafkaRequestHandler.scala,149,39,4,False,False,False,False,0.0,0.0,0.0,0.0
L070-Q1,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:496,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,496,8,3,False,True,True,True,0.0,0.125,0.125,0.125
L070-Q2,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:496,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,496,2,1,True,True,True,True,0.5,0.5,0.5,0.5
L070-Q3,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:496,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,496,8,4,False,True,True,True,0.0,0.125,0.125,0.125
L071-Q1,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:421,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,421,94,1,False,False,False,False,0.0,0.0,0.0,0.0
L071-Q2,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:421,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,421,94,1,False,False,False,False,0.0,0.0,0.0,0.0
L071-Q3,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:421,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,421,94,1,False,False,False,False,0.0,0.0,0.0,0.0
L072-Q1,core/src/main/scala/kafka/log/LogManager.scala:357,core/src/main/scala/kafka/log/LogManager.scala,357,38,2,False,False,False,False,0.0,0.0,0.0,0.0
L072-Q2,core/src/main/scala/kafka/log/LogManager.scala:357,core/src/main/scala/kafka/log/LogManager.scala,357,15,1,False,False,True,True,0.0,0.0,0.06666666666666667,0.06666666666666667
L072-Q3,core/src/main/scala/kafka/log/LogManager.scala:357,core/src/main/scala/kafka/log/LogManager.scala,357,154,3,False,False,False,False,0.0,0.0,0.0,0.0
L073-Q1,core/src/main/scala/kafka/server/BrokerServer.scala:729,core/src/main/scala/kafka/server/BrokerServer.scala,729,22,1,False,False,False,False,0.0,0.0,0.0,0.0
L073-Q2,core/src/main/scala/kafka/server/BrokerServer.scala:729,core/src/main/scala/kafka/server/BrokerServer.scala,729,38,4,False,False,False,False,0.0,0.0,0.0,0.0
L073-Q3,core/src/main/scala/kafka/server/BrokerServer.scala:729,core/src/main/scala/kafka/server/BrokerServer.scala,729,23,2,False,False,False,False,0.0,0.0,0.0,0.0
L074-Q1,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala:246,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala,246,19,1,False,False,False,True,0.0,0.0,0.0,0.05263157894736842
L074-Q2,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala:246,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala,246,190,3,False,False,False,False,0.0,0.0,0.0,0.0
L074-Q3,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala:246,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala,246,9,4,False,True,True,True,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
L075-Q1,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:677,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,677,17,3,False,False,False,True,0.0,0.0,0.0,0.058823529411764705
L075-Q2,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:677,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,677,231,3,False,False,False,False,0.0,0.0,0.0,0.0
L075-Q3,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:677,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,677,13,1,False,False,True,True,0.0,0.0,0.07692307692307693,0.07692307692307693
L076-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1300,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1300,243,3,False,False,False,False,0.0,0.0,0.0,0.0
L076-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1300,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1300,111,1,False,False,False,False,0.0,0.0,0.0,0.0
L076-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1300,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1300,128,4,False,False,False,False,0.0,0.0,0.0,0.0
L077-Q1,metadata/src/main/java/org/apache/kafka/controller/ConfigurationControlManager.java:374,metadata/src/main/java/org/apache/kafka/controller/ConfigurationControlManager.java,374,996,2,False,False,False,False,0.0,0.0,0.0,0.0
L077-Q2,metadata/src/main/java/org/apache/kafka/controller/ConfigurationControlManager.java:374,metadata/src/main/java/org/apache/kafka/controller/ConfigurationControlManager.java,374,317,4,False,False,False,False,0.0,0.0,0.0,0.0
L077-Q3,metadata/src/main/java/org/apache/kafka/controller/ConfigurationControlManager.java:374,metadata/src/main/java/org/apache/kafka/controller/ConfigurationControlManager.java,374,636,3,False,False,False,False,0.0,0.0,0.0,0.0
L078-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:878,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,878,929,1,False,False,False,False,0.0,0.0,0.0,0.0
L078-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:878,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,878,72,0,False,False,False,False,0.0,0.0,0.0,0.0
L078-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:878,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,878,34,2,False,False,False,False,0.0,0.0,0.0,0.0
L079-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1744,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1744,1508,4,False,False,False,False,0.0,0.0,0.0,0.0
L079-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1744,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1744,1508,2,False,False,False,False,0.0,0.0,0.0,0.0
L079-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1744,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1744,1508,1,False,False,False,False,0.0,0.0,0.0,0.0
L080-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1292,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1292,32,1,False,False,False,False,0.0,0.0,0.0,0.0
L080-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1292,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1292,111,1,False,False,False,False,0.0,0.0,0.0,0.0
L080-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1292,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1292,32,1,False,False,False,False,0.0,0.0,0.0,0.0
L082-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2411,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2411,528,3,False,False,False,False,0.0,0.0,0.0,0.0
L082-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2411,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2411,31,3,False,False,False,False,0.0,0.0,0.0,0.0
L082-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2411,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2411,139,3,False,False,False,False,0.0,0.0,0.0,0.0
L083-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1738,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1738,1509,1,False,False,False,False,0.0,0.0,0.0,0.0
L083-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1738,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1738,1509,2,False,False,False,False,0.0,0.0,0.0,0.0
L083-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1738,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1738,1509,2,False,False,False,False,0.0,0.0,0.0,0.0
L085-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1498,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1498,2,4,True,True,True,True,0.5,0.5,0.5,0.5
L085-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1498,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1498,21,3,False,False,False,False,0.0,0.0,0.0,0.0
L085-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1498,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1498,350,4,False,False,False,False,0.0,0.0,0.0,0.0
L086-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:995,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,995,267,2,False,False,False,False,0.0,0.0,0.0,0.0
L086-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:995,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,995,491,1,False,False,False,False,0.0,0.0,0.0,0.0
L086-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:995,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,995,6,3,False,True,True,True,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
L087-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1799,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1799,169,3,False,False,False,False,0.0,0.0,0.0,0.0
L087-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1799,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1799,1133,3,False,False,False,False,0.0,0.0,0.0,0.0
L087-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1799,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1799,2,2,True,True,True,True,0.5,0.5,0.5,0.5
L088-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1823,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1823,254,2,False,False,False,False,0.0,0.0,0.0,0.0
L088-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1823,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1823,401,1,False,False,False,False,0.0,0.0,0.0,0.0
L088-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1823,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1823,2,2,True,True,True,True,0.5,0.5,0.5,0.5
L089-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1660,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1660,1302,2,False,False,False,False,0.0,0.0,0.0,0.0
L089-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1660,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1660,84,1,False,False,False,False,0.0,0.0,0.0,0.0
L089-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1660,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1660,1120,3,False,False,False,False,0.0,0.0,0.0,0.0
L090-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2285,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2285,286,3,False,False,False,False,0.0,0.0,0.0,0.0
L090-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2285,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2285,811,1,False,False,False,False,0.0,0.0,0.0,0.0
L090-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2285,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2285,353,2,False,False,False,False,0.0,0.0,0.0,0.0
L091-Q1,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java:1067,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java,1067,1085,1,False,False,False,False,0.0,0.0,0.0,0.0
L091-Q2,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java:1067,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java,1067,1019,1,False,False,False,False,0.0,0.0,0.0,0.0
L091-Q3,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java:1067,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java,1067,891,2,False,False,False,False,0.0,0.0,0.0,0.0
L092-Q1,metadata/src/main/java/org/apache/kafka/controller/EventPerformanceMonitor.java:142,metadata/src/main/java/org/apache/kafka/controller/EventPerformanceMonitor.java,142,187,4,False,False,False,False,0.0,0.0,0.0,0.0
L092-Q2,metadata/src/main/java/org/apache/kafka/controller/EventPerformanceMonitor.java:142,metadata/src/main/java/org/apache/kafka/controller/EventPerformanceMonitor.java,142,366,1,False,False,False,False,0.0,0.0,0.0,0.0
L092-Q3,metadata/src/main/java/org/apache/kafka/controller/EventPerformanceMonitor.java:142,metadata/src/main/java/org/apache/kafka/controller/EventPerformanceMonitor.java,142,444,2,False,False,False,False,0.0,0.0,0.0,0.0
L093-Q1,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java:403,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java,403,2,2,True,True,True,True,0.5,0.5,0.5,0.5
L093-Q2,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java:403,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java,403,2,1,True,True,True,True,0.5,0.5,0.5,0.5
L093-Q3,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java:403,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java,403,6,3,False,True,True,True,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
L094-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2271,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2271,10,4,False,True,True,True,0.0,0.1,0.1,0.1
