query_id,canonical_target,gold_file,gold_line,gold_rank,num_query_entities,hit@5,hit@10,hit@15,hit@20,rr@5,rr@10,rr@15,rr@20
L046-Q2,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:554,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,554,8,1,False,True,True,True,0.0,0.125,0.125,0.125
L046-Q3,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:554,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,554,1,2,True,True,True,True,1.0,1.0,1.0,1.0
L047-Q1,core/src/main/scala/kafka/server/metadata/ClientQuotaMetadataManager.scala:107,core/src/main/scala/kafka/server/metadata/ClientQuotaMetadataManager.scala,107,26,4,False,False,False,False,0.0,0.0,0.0,0.0
L047-Q2,core/src/main/scala/kafka/server/metadata/ClientQuotaMetadataManager.scala:107,core/src/main/scala/kafka/server/metadata/ClientQuotaMetadataManager.scala,107,2,1,True,True,True,True,0.5,0.5,0.5,0.5
L047-Q3,core/src/main/scala/kafka/server/metadata/ClientQuotaMetadataManager.scala:107,core/src/main/scala/kafka/server/metadata/ClientQuotaMetadataManager.scala,107,14,3,False,False,True,True,0.0,0.0,0.07142857142857142,0.07142857142857142
L048-Q1,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala:447,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala,447,2,1,True,True,True,True,0.5,0.5,0.5,0.5
L048-Q2,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala:447,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala,447,18,1,False,False,False,True,0.0,0.0,0.0,0.05555555555555555
L048-Q3,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala:447,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala,447,15,4,False,False,True,True,0.0,0.0,0.06666666666666667,0.06666666666666667
L049-Q1,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java:414,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java,414,2,2,True,True,True,True,0.5,0.5,0.5,0.5
L049-Q2,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java:414,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java,414,2,4,True,True,True,True,0.5,0.5,0.5,0.5
L049-Q3,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java:414,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java,414,15,2,False,False,True,True,0.0,0.0,0.06666666666666667,0.06666666666666667
L050-Q1,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:406,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,406,11,3,False,False,True,True,0.0,0.0,0.09090909090909091,0.09090909090909091
L050-Q2,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:406,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,406,132,2,False,False,False,False,0.0,0.0,0.0,0.0
L050-Q3,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:406,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,406,3,2,True,True,True,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
L051-Q1,core/src/main/scala/kafka/log/LogManager.scala:689,core/src/main/scala/kafka/log/LogManager.scala,689,11,4,False,False,True,True,0.0,0.0,0.09090909090909091,0.09090909090909091
L051-Q2,core/src/main/scala/kafka/log/LogManager.scala:689,core/src/main/scala/kafka/log/LogManager.scala,689,3,1,True,True,True,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
L051-Q3,core/src/main/scala/kafka/log/LogManager.scala:689,core/src/main/scala/kafka/log/LogManager.scala,689,3,1,True,True,True,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
L052-Q1,core/src/main/scala/kafka/server/LocalLeaderEndPoint.scala:155,core/src/main/scala/kafka/server/LocalLeaderEndPoint.scala,155,1354,5,False,False,False,False,0.0,0.0,0.0,0.0
L052-Q2,core/src/main/scala/kafka/server/LocalLeaderEndPoint.scala:155,core/src/main/scala/kafka/server/LocalLeaderEndPoint.scala,155,28,1,False,False,False,False,0.0,0.0,0.0,0.0
L052-Q3,core/src/main/scala/kafka/server/LocalLeaderEndPoint.scala:155,core/src/main/scala/kafka/server/LocalLeaderEndPoint.scala,155,7,1,False,True,True,True,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
L053-Q1,core/src/main/scala/kafka/server/RemoteLeaderEndPoint.scala:162,core/src/main/scala/kafka/server/RemoteLeaderEndPoint.scala,162,1,3,True,True,True,True,1.0,1.0,1.0,1.0
L053-Q2,core/src/main/scala/kafka/server/RemoteLeaderEndPoint.scala:162,core/src/main/scala/kafka/server/RemoteLeaderEndPoint.scala,162,20,1,False,False,False,True,0.0,0.0,0.0,0.05
L053-Q3,core/src/main/scala/kafka/server/RemoteLeaderEndPoint.scala:162,core/src/main/scala/kafka/server/RemoteLeaderEndPoint.scala,162,1,3,True,True,True,True,1.0,1.0,1.0,1.0
L054-Q1,core/src/main/scala/kafka/server/NodeToControllerChannelManager.scala:290,core/src/main/scala/kafka/server/NodeToControllerChannelManager.scala,290,1346,1,False,False,False,False,0.0,0.0,0.0,0.0
L054-Q2,core/src/main/scala/kafka/server/NodeToControllerChannelManager.scala:290,core/src/main/scala/kafka/server/NodeToControllerChannelManager.scala,290,1,1,True,True,True,True,1.0,1.0,1.0,1.0
L054-Q3,core/src/main/scala/kafka/server/NodeToControllerChannelManager.scala:290,core/src/main/scala/kafka/server/NodeToControllerChannelManager.scala,290,5,4,True,True,True,True,0.2,0.2,0.2,0.2
L055-Q1,core/src/main/scala/kafka/server/ConfigAdminManager.scala:255,core/src/main/scala/kafka/server/ConfigAdminManager.scala,255,587,1,False,False,False,False,0.0,0.0,0.0,0.0
L055-Q2,core/src/main/scala/kafka/server/ConfigAdminManager.scala:255,core/src/main/scala/kafka/server/ConfigAdminManager.scala,255,462,1,False,False,False,False,0.0,0.0,0.0,0.0
L055-Q3,core/src/main/scala/kafka/server/ConfigAdminManager.scala:255,core/src/main/scala/kafka/server/ConfigAdminManager.scala,255,1,1,True,True,True,True,1.0,1.0,1.0,1.0
L056-Q1,core/src/main/scala/kafka/log/LogManager.scala:1488,core/src/main/scala/kafka/log/LogManager.scala,1488,321,4,False,False,False,False,0.0,0.0,0.0,0.0
L056-Q2,core/src/main/scala/kafka/log/LogManager.scala:1488,core/src/main/scala/kafka/log/LogManager.scala,1488,1019,1,False,False,False,False,0.0,0.0,0.0,0.0
L056-Q3,core/src/main/scala/kafka/log/LogManager.scala:1488,core/src/main/scala/kafka/log/LogManager.scala,1488,6,3,False,True,True,True,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
L057-Q1,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:493,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,493,16,3,False,False,False,True,0.0,0.0,0.0,0.0625
L057-Q2,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:493,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,493,16,3,False,False,False,True,0.0,0.0,0.0,0.0625
L057-Q3,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:493,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,493,8,4,False,True,True,True,0.0,0.125,0.125,0.125
L058-Q1,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala:272,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala,272,6,1,False,True,True,True,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
L058-Q2,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala:272,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala,272,6,2,False,True,True,True,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
L058-Q3,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala:272,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala,272,5,3,True,True,True,True,0.2,0.2,0.2,0.2
L059-Q1,core/src/main/scala/kafka/server/ReplicaFetcherThread.scala:91,core/src/main/scala/kafka/server/ReplicaFetcherThread.scala,91,2,3,True,True,True,True,0.5,0.5,0.5,0.5
L059-Q2,core/src/main/scala/kafka/server/ReplicaFetcherThread.scala:91,core/src/main/scala/kafka/server/ReplicaFetcherThread.scala,91,1180,2,False,False,False,False,0.0,0.0,0.0,0.0
L059-Q3,core/src/main/scala/kafka/server/ReplicaFetcherThread.scala:91,core/src/main/scala/kafka/server/ReplicaFetcherThread.scala,91,2,3,True,True,True,True,0.5,0.5,0.5,0.5
L060-Q1,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala:252,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala,252,3,4,True,True,True,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
L060-Q2,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala:252,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala,252,2,3,True,True,True,True,0.5,0.5,0.5,0.5
L060-Q3,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala:252,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala,252,2,5,True,True,True,True,0.5,0.5,0.5,0.5
L061-Q1,core/src/main/scala/kafka/server/BrokerServer.scala:785,core/src/main/scala/kafka/server/BrokerServer.scala,785,5,1,True,True,True,True,0.2,0.2,0.2,0.2
L061-Q2,core/src/main/scala/kafka/server/BrokerServer.scala:785,core/src/main/scala/kafka/server/BrokerServer.scala,785,11,0,False,False,True,True,0.0,0.0,0.09090909090909091,0.09090909090909091
L061-Q3,core/src/main/scala/kafka/server/BrokerServer.scala:785,core/src/main/scala/kafka/server/BrokerServer.scala,785,4,1,True,True,True,True,0.25,0.25,0.25,0.25
L062-Q1,core/src/main/scala/kafka/network/SocketServer.scala:945,core/src/main/scala/kafka/network/SocketServer.scala,945,2,3,True,True,True,True,0.5,0.5,0.5,0.5
L062-Q2,core/src/main/scala/kafka/network/SocketServer.scala:945,core/src/main/scala/kafka/network/SocketServer.scala,945,5,1,True,True,True,True,0.2,0.2,0.2,0.2
L062-Q3,core/src/main/scala/kafka/network/SocketServer.scala:945,core/src/main/scala/kafka/network/SocketServer.scala,945,2,2,True,True,True,True,0.5,0.5,0.5,0.5
L063-Q1,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:415,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,415,9,4,False,True,True,True,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
L063-Q2,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:415,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,415,10,2,False,True,True,True,0.0,0.1,0.1,0.1
L063-Q3,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:415,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,415,2,3,True,True,True,True,0.5,0.5,0.5,0.5
L064-Q1,core/src/main/scala/kafka/server/DynamicBrokerConfig.scala:497,core/src/main/scala/kafka/server/DynamicBrokerConfig.scala,497,41,1,False,False,False,False,0.0,0.0,0.0,0.0
L064-Q2,core/src/main/scala/kafka/server/DynamicBrokerConfig.scala:497,core/src/main/scala/kafka/server/DynamicBrokerConfig.scala,497,2,1,True,True,True,True,0.5,0.5,0.5,0.5
L064-Q3,core/src/main/scala/kafka/server/DynamicBrokerConfig.scala:497,core/src/main/scala/kafka/server/DynamicBrokerConfig.scala,497,7,3,False,True,True,True,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
L065-Q1,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:501,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,501,73,3,False,False,False,False,0.0,0.0,0.0,0.0
L065-Q2,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:501,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,501,45,2,False,False,False,False,0.0,0.0,0.0,0.0
L065-Q3,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:501,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,501,2,2,True,True,True,True,0.5,0.5,0.5,0.5
L066-Q1,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:550,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,550,7,2,False,True,True,True,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
L066-Q2,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:550,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,550,58,1,False,False,False,False,0.0,0.0,0.0,0.0
L066-Q3,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:550,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,550,5,3,True,True,True,True,0.2,0.2,0.2,0.2
L067-Q1,core/src/main/scala/kafka/server/ConfigAdminManager.scala:368,core/src/main/scala/kafka/server/ConfigAdminManager.scala,368,5,1,True,True,True,True,0.2,0.2,0.2,0.2
L067-Q2,core/src/main/scala/kafka/server/ConfigAdminManager.scala:368,core/src/main/scala/kafka/server/ConfigAdminManager.scala,368,5,1,True,True,True,True,0.2,0.2,0.2,0.2
L067-Q3,core/src/main/scala/kafka/server/ConfigAdminManager.scala:368,core/src/main/scala/kafka/server/ConfigAdminManager.scala,368,4,3,True,True,True,True,0.25,0.25,0.25,0.25
L068-Q1,core/src/main/scala/kafka/server/SharedServer.scala:347,core/src/main/scala/kafka/server/SharedServer.scala,347,2,5,True,True,True,True,0.5,0.5,0.5,0.5
L068-Q2,core/src/main/scala/kafka/server/SharedServer.scala:347,core/src/main/scala/kafka/server/SharedServer.scala,347,9,1,False,True,True,True,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
L068-Q3,core/src/main/scala/kafka/server/SharedServer.scala:347,core/src/main/scala/kafka/server/SharedServer.scala,347,9,1,False,True,True,True,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
L069-Q1,core/src/main/scala/kafka/server/KafkaRequestHandler.scala:149,core/src/main/scala/kafka/server/KafkaRequestHandler.scala,149,2,1,True,True,True,True,0.5,0.5,0.5,0.5
L069-Q2,core/src/main/scala/kafka/server/KafkaRequestHandler.scala:149,core/src/main/scala/kafka/server/KafkaRequestHandler.scala,149,28,3,False,False,False,False,0.0,0.0,0.0,0.0
L069-Q3,core/src/main/scala/kafka/server/KafkaRequestHandler.scala:149,core/src/main/scala/kafka/server/KafkaRequestHandler.scala,149,3,4,True,True,True,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
L070-Q1,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:496,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,496,2,3,True,True,True,True,0.5,0.5,0.5,0.5
L070-Q2,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:496,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,496,2,1,True,True,True,True,0.5,0.5,0.5,0.5
L070-Q3,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:496,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,496,3,4,True,True,True,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
L071-Q1,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:421,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,421,94,1,False,False,False,False,0.0,0.0,0.0,0.0
L071-Q2,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:421,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,421,94,1,False,False,False,False,0.0,0.0,0.0,0.0
L071-Q3,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala:421,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,421,94,1,False,False,False,False,0.0,0.0,0.0,0.0
L072-Q1,core/src/main/scala/kafka/log/LogManager.scala:357,core/src/main/scala/kafka/log/LogManager.scala,357,38,2,False,False,False,False,0.0,0.0,0.0,0.0
L072-Q2,core/src/main/scala/kafka/log/LogManager.scala:357,core/src/main/scala/kafka/log/LogManager.scala,357,15,1,False,False,True,True,0.0,0.0,0.06666666666666667,0.06666666666666667
L072-Q3,core/src/main/scala/kafka/log/LogManager.scala:357,core/src/main/scala/kafka/log/LogManager.scala,357,7,3,False,True,True,True,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
L073-Q1,core/src/main/scala/kafka/server/BrokerServer.scala:729,core/src/main/scala/kafka/server/BrokerServer.scala,729,9,1,False,True,True,True,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
L073-Q2,core/src/main/scala/kafka/server/BrokerServer.scala:729,core/src/main/scala/kafka/server/BrokerServer.scala,729,8,4,False,True,True,True,0.0,0.125,0.125,0.125
L073-Q3,core/src/main/scala/kafka/server/BrokerServer.scala:729,core/src/main/scala/kafka/server/BrokerServer.scala,729,4,2,True,True,True,True,0.25,0.25,0.25,0.25
L074-Q1,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala:246,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala,246,19,1,False,False,False,True,0.0,0.0,0.0,0.05263157894736842
L074-Q2,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala:246,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala,246,190,3,False,False,False,False,0.0,0.0,0.0,0.0
L074-Q3,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala:246,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala,246,4,4,True,True,True,True,0.25,0.25,0.25,0.25
L075-Q1,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:677,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,677,4,3,True,True,True,True,0.25,0.25,0.25,0.25
L075-Q2,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:677,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,677,231,3,False,False,False,False,0.0,0.0,0.0,0.0
L075-Q3,core/src/main/scala/kafka/server/AbstractFetcherThread.scala:677,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,677,7,1,False,True,True,True,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
L076-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1300,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1300,6,3,False,True,True,True,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
L076-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1300,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1300,111,1,False,False,False,False,0.0,0.0,0.0,0.0
L076-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1300,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1300,4,4,True,True,True,True,0.25,0.25,0.25,0.25
L077-Q1,metadata/src/main/java/org/apache/kafka/controller/ConfigurationControlManager.java:374,metadata/src/main/java/org/apache/kafka/controller/ConfigurationControlManager.java,374,3,2,True,True,True,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
L077-Q2,metadata/src/main/java/org/apache/kafka/controller/ConfigurationControlManager.java:374,metadata/src/main/java/org/apache/kafka/controller/ConfigurationControlManager.java,374,19,4,False,False,False,True,0.0,0.0,0.0,0.05263157894736842
L077-Q3,metadata/src/main/java/org/apache/kafka/controller/ConfigurationControlManager.java:374,metadata/src/main/java/org/apache/kafka/controller/ConfigurationControlManager.java,374,2,3,True,True,True,True,0.5,0.5,0.5,0.5
L078-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:878,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,878,54,1,False,False,False,False,0.0,0.0,0.0,0.0
L078-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:878,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,878,1,0,True,True,True,True,1.0,1.0,1.0,1.0
L078-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:878,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,878,34,2,False,False,False,False,0.0,0.0,0.0,0.0
L079-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1744,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1744,247,4,False,False,False,False,0.0,0.0,0.0,0.0
L079-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1744,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1744,156,2,False,False,False,False,0.0,0.0,0.0,0.0
L079-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1744,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1744,11,1,False,False,True,True,0.0,0.0,0.09090909090909091,0.09090909090909091
L080-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1292,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1292,32,1,False,False,False,False,0.0,0.0,0.0,0.0
L080-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1292,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1292,111,1,False,False,False,False,0.0,0.0,0.0,0.0
L080-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1292,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1292,32,1,False,False,False,False,0.0,0.0,0.0,0.0
L082-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2411,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2411,29,3,False,False,False,False,0.0,0.0,0.0,0.0
L082-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2411,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2411,5,3,True,True,True,True,0.2,0.2,0.2,0.2
L082-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2411,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2411,5,3,True,True,True,True,0.2,0.2,0.2,0.2
L083-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1738,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1738,4,1,True,True,True,True,0.25,0.25,0.25,0.25
L083-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1738,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1738,34,2,False,False,False,False,0.0,0.0,0.0,0.0
L083-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1738,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1738,1509,2,False,False,False,False,0.0,0.0,0.0,0.0
L085-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1498,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1498,2,4,True,True,True,True,0.5,0.5,0.5,0.5
L085-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1498,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1498,4,3,True,True,True,True,0.25,0.25,0.25,0.25
L085-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1498,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1498,12,4,False,False,True,True,0.0,0.0,0.08333333333333333,0.08333333333333333
L086-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:995,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,995,267,2,False,False,False,False,0.0,0.0,0.0,0.0
L086-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:995,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,995,491,1,False,False,False,False,0.0,0.0,0.0,0.0
L086-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:995,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,995,2,3,True,True,True,True,0.5,0.5,0.5,0.5
L087-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1799,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1799,4,3,True,True,True,True,0.25,0.25,0.25,0.25
L087-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1799,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1799,5,3,True,True,True,True,0.2,0.2,0.2,0.2
L087-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1799,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1799,2,2,True,True,True,True,0.5,0.5,0.5,0.5
L088-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1823,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1823,92,2,False,False,False,False,0.0,0.0,0.0,0.0
L088-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1823,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1823,401,1,False,False,False,False,0.0,0.0,0.0,0.0
L088-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1823,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1823,2,2,True,True,True,True,0.5,0.5,0.5,0.5
L089-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1660,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1660,112,2,False,False,False,False,0.0,0.0,0.0,0.0
L089-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1660,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1660,84,1,False,False,False,False,0.0,0.0,0.0,0.0
L089-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1660,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1660,3,3,True,True,True,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
L090-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2285,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2285,286,3,False,False,False,False,0.0,0.0,0.0,0.0
L090-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2285,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2285,811,1,False,False,False,False,0.0,0.0,0.0,0.0
L090-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2285,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2285,14,2,False,False,True,True,0.0,0.0,0.07142857142857142,0.07142857142857142
L091-Q1,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java:1067,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java,1067,7,1,False,True,True,True,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
L091-Q2,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java:1067,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java,1067,1019,1,False,False,False,False,0.0,0.0,0.0,0.0
L091-Q3,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java:1067,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java,1067,891,2,False,False,False,False,0.0,0.0,0.0,0.0
L092-Q1,metadata/src/main/java/org/apache/kafka/controller/EventPerformanceMonitor.java:142,metadata/src/main/java/org/apache/kafka/controller/EventPerformanceMonitor.java,142,776,4,False,False,False,False,0.0,0.0,0.0,0.0
L092-Q2,metadata/src/main/java/org/apache/kafka/controller/EventPerformanceMonitor.java:142,metadata/src/main/java/org/apache/kafka/controller/EventPerformanceMonitor.java,142,366,1,False,False,False,False,0.0,0.0,0.0,0.0
